,highway,osm_id,length,area,geometry
58,service,24394329,64.43,,"MultiLineString ((909494.45528001931961626 7012944.84962079580873251, 909503.18272809765767306 7012926.07854888495057821, 909526.27039048820734024 7012888.94500572420656681))"
102,service,25061497,226.75,,"MultiLineString ((909266.07221270794980228 7011212.39725945796817541, 909207.4625008050352335 7011291.06689172424376011, 909231.81920539087150246 7011308.85027155745774508, 909283.80540759139694273 7011243.8427437087520957, 909292.86681414174381644 7011231.57267871871590614))"
101,service,25061496,96.81,,"MultiLineString ((909218.39407480100635439 7011178.74293234758079052, 909160.51907153765205294 7011256.35414561536163092))"
100,service,24864870,380.71,,"MultiLineString ((909702.99008212238550186 7011573.545163594186306, 909711.98469697858672589 7011578.20464466139674187, 909728.63809280120767653 7011580.78499591071158648, 909729.29487779689952731 7011597.15817939676344395, 909740.51588246866595 7011658.12166630756109953, 909737.88874248613137752 7011671.95175487454980612, 909724.19644511851947755 7011687.89815523475408554, 909712.99770434480160475 7011691.57381432596594095, 909685.47952622070442885 7011695.91777725517749786, 909670.55158250511158258 7011699.16646902449429035, 909664.2620312754297629 7011710.86177037190645933, 909665.48654567403718829 7011726.21419993042945862, 909678.23262737004552037 7011771.10212612804025412, 909764.14901036431547254 7011809.14010762888938189, 909755.67759711481630802 7011822.7476873155683279))"
99,service,24864869,173.26,,"MultiLineString ((909790.88795205287169665 7011524.38873245939612389, 909794.36112016544211656 7011542.22832366079092026, 909799.40389309835154563 7011566.58379256911575794, 909728.63809280120767653 7011580.78499591071158648, 909744.17829371604602784 7011551.04603437706828117, 909755.62193736957851797 7011529.40089244581758976))"
98,service,24840132,118.16,,"MultiLineString ((909208.53116791672073305 7011391.15924994088709354, 909185.48803332261741161 7011421.36169763188809156, 909172.85327111766673625 7011422.4940596055239439, 909155.91044461890123785 7011409.16561247501522303, 909183.6401297755073756 7011372.55890578869730234))"
97,service,24840124,108.47,,"MultiLineString ((909105.89459740545134991 7011369.3289103340357542, 909132.26618477434385568 7011333.89186220802366734, 909143.18662682117428631 7011342.31951678451150656, 909156.16647944774013013 7011352.04660054668784142, 909178.92018336581531912 7011369.03189931903034449, 909183.6401297755073756 7011372.55890578869730234))"
96,service,24840119,129.76,,"MultiLineString ((908891.24835525790695101 7011347.53575679380446672, 908816.01864337990991771 7011447.31324686948210001, 908811.30982891924213618 7011448.25997880194336176))"
132,service,27169369,122.91,,"MultiLineString ((910612.59277334332000464 7010985.61847669817507267, 910680.73143365781288594 7010931.15688957832753658, 910702.99533181649167091 7010959.03731475025415421))"
95,service,24840118,320.35,,"MultiLineString ((909097.34526051254943013 7011471.81693314760923386, 909072.82157669076696038 7011454.03318969812244177, 909061.42246083344798535 7011444.88144574873149395, 909056.06799332634545863 7011440.76037989463657141, 909047.70789956790395081 7011434.61591179110109806, 909045.14755127963144332 7011432.64819793123751879, 908991.04627875401638448 7011392.12453844957053661, 908969.80651991057675332 7011375.75177615135908127, 908941.3421261147595942 7011353.82866298500448465, 908911.19680800812784582 7011330.5876300260424614, 908897.61583013122435659 7011330.04930019099265337, 908891.24835525790695101 7011337.60448427218943834, 908891.24835525790695101 7011347.53575679380446672, 908899.4192058821208775 7011355.03526798170059919, 908912.18755147594492882 7011356.74307844322174788, 908941.3421261147595942 7011353.82866298500448465))"
93,service,24717588,238.4,,"MultiLineString ((909086.10199194250162691 7012722.62598890345543623, 909091.01118148630484939 7012720.08240061160176992, 909099.22655990696512163 7012691.47172984946519136, 909093.32662689499557018 7012684.769309819675982, 909118.55162350868340582 7012621.34724310506135225, 909125.2196610071696341 7012613.93937068898230791, 909138.19951363373547792 7012610.96879721991717815, 909161.56547475117258728 7012617.00277573894709349, 909177.829252356197685 7012625.09759717807173729, 909215.68901117471978068 7012649.92052977811545134, 909229.77092676016036421 7012655.26758895441889763))"
92,service,24717584,214.15,,"MultiLineString ((909184.27465087303426117 7012565.61199106648564339, 909169.26878351415507495 7012601.40727138333022594, 909196.1190446934197098 7012612.45408381801098585, 909253.74914507707580924 7012477.98107054177671671))"
91,service,24717583,185.38,,"MultiLineString ((909178.37471786083187908 7012506.73950158338993788, 909159.79549484746530652 7012555.34501347132027149, 909184.27465087303426117 7012565.61199106648564339, 909226.91001584671903402 7012467.69564008712768555))"
90,service,24664339,1307.69,,"MultiLineString ((910280.37088501977268606 7011227.6187888802960515, 910364.14993379090446979 7011210.44816327840089798, 910519.9749570032581687 7011174.45493948459625244, 910561.46373122197110206 7011363.14737095031887293, 910696.59446109586860985 7011333.92898841947317123, 910703.79683215019758791 7011364.59529866091907024, 910749.60480261163320392 7011353.68015776108950377, 910779.32710665336344391 7011340.40751507319509983, 910802.38137319672387093 7011317.12939511612057686, 910852.28590091958176345 7011266.76795357279479504, 910857.68489622289780527 7011253.03138266131281853, 910850.72742804826702923 7011220.88047409616410732, 910842.66789691487792879 7011183.68062395416200161, 910825.2686605037888512 7011103.3042950825765729, 910793.82090435479767621 7011083.7022463595494628, 910528.23486322013195604 7011139.35288552660495043, 910515.8227399968309328 7011156.39341911859810352, 910519.9749570032581687 7011174.45493948459625244))"
89,service,24661501,126.82,,"MultiLineString ((909863.17882937379181385 7012624.78197325393557549, 909838.93344427912961692 7012609.94766284432262182, 909814.47655215195845813 7012595.20621026773005724, 909792.06793865514919162 7012582.61844237335026264, 909767.33274780109059066 7012570.08639231603592634, 909753.72950602602213621 7012560.91480076033622026))"
88,service,24634010,18.47,,"MultiLineString ((910683.7815877057146281 7012518.45455392263829708, 910667.94082416582386941 7012508.94883660692721605))"
87,service,24634008,128.19,,"MultiLineString ((910838.69379109353758395 7012367.58976118545979261, 910824.03301415592432022 7012346.57362731453031301, 910821.68417290027718991 7012343.21327889431267977, 910783.624038998153992 7012401.67611734289675951, 910804.7970061469823122 7012421.05862017814069986))"
59,service,24449211,654.94,,"MultiLineString ((909520.38158942514564842 7011974.06628162879496813, 909506.38872943236492574 7011968.45977528486400843, 909493.38661290786694735 7011962.40772318933159113, 909350.77521325240377337 7011914.36276104487478733, 909347.88090649188961834 7011913.37884482741355896, 909376.21171689871698618 7011794.86424067802727222, 909446.35412804770749062 7011797.14763510320335627, 909471.96874287922400981 7011798.05728021822869778, 909500.62237980915233493 7011799.07831057626754045, 909525.61360549239907414 7011799.98795591201633215, 909552.14104014844633639 7011800.93472974374890327, 909555.1466663999017328 7011812.22176756802946329, 909517.00860885402653366 7011901.57185973972082138, 909493.38661290786694735 7011962.40772318933159113))"
60,service,24449213,184.53,,"MultiLineString ((909546.58619755785912275 7011915.95930459257215261, 909532.04787206032779068 7011910.27858132589608431, 909517.00860885402653366 7011901.57185973972082138, 909501.45727599016390741 7011896.18817737139761448, 909477.20075894647743553 7011887.75993711221963167, 909452.68820707371924073 7011879.25744825694710016, 909471.96874287922400981 7011798.05728021822869778))"
94,service,24717965,138.51,,"MultiLineString ((909177.829252356197685 7012625.09759717807173729, 909186.67915187415201217 7012633.99077057745307684, 909187.65876339317765087 7012640.69314789772033691, 909165.29467769258189946 7012703.83687411062419415, 909160.16284916724544019 7012709.51816304214298725, 909149.00863618974108249 7012711.44905954878777266, 909117.88370656385086477 7012699.82655495032668114))"
63,service,24449305,211.31,,"MultiLineString ((909739.77004188043065369 7011495.29970319289714098, 909733.20219192374497652 7011491.5684441989287734, 909726.67886976315639913 7011490.23187423776835203, 909714.27787848887965083 7011486.42636376712471247, 909646.95185045711696148 7011502.31670245155692101, 909622.42816663533449173 7011509.44508897233754396, 909604.80629124271217734 7011514.56862072739750147, 909602.53537363058421761 7011515.2369077205657959, 909599.19578890665434301 7011516.20221125148236752, 909586.91724907234311104 7011519.76640992425382137, 909564.88712184433825314 7011525.7067445907741785, 909536.3002766085555777 7011533.42918627522885799))"
133,service,27169370,79.59,,"MultiLineString ((910575.96866087219677866 7010791.40355154220014811, 910589.99491671216674149 7010780.09939742274582386, 910638.05154088768176734 7010741.60228346288204193))"
135,service,27169372,17.56,,"MultiLineString ((910550.67687256401404738 7011024.69220320321619511, 910536.76193621486891061 7011035.40270704962313175))"
210,service,61960184,85.34,,"MultiLineString ((910059.41282774426508695 7012220.4222923843190074, 910049.91727517975959927 7012135.61704273708164692))"
208,service,60092066,25.24,,"MultiLineString ((909900.44859489158261567 7012285.80909265950322151, 909886.8008253201842308 7012277.30617914348840714, 909879.18657214986160398 7012272.21928762272000313))"
207,service,60031046,9.29,,"MultiLineString ((909803.72308934130705893 7013147.34235289599746466, 909811.09243963181506842 7013153.00539065804332495))"
206,service,60031044,163.52,,"MultiLineString ((909811.09243963181506842 7013153.00539065804332495, 909829.13732908933889121 7013166.87520835362374783, 909851.24537996086291969 7013183.84580794908106327, 909940.4568198824999854 7013241.36786841787397861, 909946.65731551975477487 7013244.00446086935698986))"
205,service,60031039,223.54,,"MultiLineString ((909862.85600285057444125 7013166.33675446826964617, 909883.21633771667256951 7013128.18089102022349834, 909903.37629749951884151 7013095.92958102282136679, 909917.51387283008079976 7013104.74901091773062944, 909931.68484400818124413 7013113.791257593780756, 909907.0832365428796038 7013152.61547645647078753, 909889.20532632141839713 7013180.33656721189618111, 909862.85600285057444125 7013166.33675446826964617))"
202,service,55072387,145.52,,"MultiLineString ((910188.56570096267387271 7012566.26180022396147251, 910167.17009483207948506 7012624.28068821784108877, 910130.6239060047082603 7012694.60942980367690325, 910128.54223152692429721 7012698.50834863074123859))"
199,service,49427831,127.5,,"MultiLineString ((910168.1942341475514695 7012268.04209810867905617, 910171.41136743151582778 7012260.05903089977800846, 910215.79444841085933149 7012149.76356501877307892))"
198,service,49427830,201.14,,"MultiLineString ((910223.01908336335327476 7012283.0242946557700634, 910197.87201039306819439 7012271.82941650878638029, 910171.41136743151582778 7012260.05903089977800846, 910147.2439059802563861 7012249.30975072085857391, 910188.82173579151276499 7012138.66169895511120558))"
211,service,61960185,87.02,,"MultiLineString ((910077.92525906313676387 7012129.93616290297359228, 910086.56365154893137515 7012216.52360743936151266))"
196,service,45020462,366.77,,"MultiLineString ((909936.9279920244589448 7012177.72251361515372992, 909961.986009401967749 7012142.26330597978085279, 909976.59112659411039203 7012133.4449411453679204, 910109.91848071734420955 7012081.87162599060684443, 910179.00335670355707407 7012055.62097386922687292, 910249.10124005598481745 7012027.92235972359776497, 910260.81205048749689013 7012020.14374478161334991))"
192,service,36877551,129.0,,"MultiLineString ((909806.91795872710645199 7012347.03776394762098789, 909871.18270076194312423 7012235.1816169461235404))"
191,service,36877550,171.83,,"MultiLineString ((909824.62888971227221191 7012358.28844421450048685, 909834.01312278606928885 7012364.24796940386295319, 909848.1395661678398028 7012372.89949988853186369, 909871.93967329955194145 7012387.86332799680531025, 909888.55967327463440597 7012398.07439308054745197, 909904.4227007128065452 7012408.13694638293236494, 909928.95751648372970521 7012423.41645659413188696, 909945.15450239414349198 7012433.10772855579853058, 909961.26243271201383322 7012443.41168005764484406, 909967.8302826686995104 7012448.25732672121375799, 909968.86555393319576979 7012450.72656543087214231))"
190,service,36877549,232.22,,"MultiLineString ((909848.1395661678398028 7012372.89949988853186369, 909900.44859489158261567 7012285.80909265950322151, 909925.11699405137915164 7012301.58963305037468672, 909871.93967329955194145 7012387.86332799680531025))"
189,service,36877547,275.61,,"MultiLineString ((909825.9535916525637731 7012489.93743598274886608, 909872.85249312384985387 7012420.24173213168978691, 909861.33092582691460848 7012413.57667144760489464, 909845.90204440278466791 7012405.20358082558959723, 909822.50268743792548776 7012442.52052696980535984, 909802.73234587325714529 7012475.77174410875886679, 909781.68183016427792609 7012515.46545018255710602, 909792.83604314166586846 7012539.47114105056971312, 909795.15148855024017394 7012540.77075514849275351, 909798.76937200105749071 7012539.17408642638474703))"
188,service,36877545,135.24,,"MultiLineString ((909979.45203750755172223 7012340.0200209328904748, 909995.649023417965509 7012350.21245924383401871, 910011.63450229575391859 7012360.25638661906123161, 909961.26243271201383322 7012443.41168005764484406))"
186,service,34715869,99.09,,"MultiLineString ((910311.99675235408358276 7012067.79948348179459572, 910313.2657945491373539 7012077.76879559457302094, 910322.82813880825415254 7012100.0095033161342144, 910329.13995393645018339 7012115.32555265352129936, 910334.29404636018443853 7012132.2753482274711132, 910334.81724796688649803 7012147.73997958097606897, 910332.25689967861399055 7012162.59199472609907389))"
185,service,34714473,127.9,,"MultiLineString ((910241.82094535825308412 7012160.47558087948709726, 910197.87201039306819439 7012271.82941650878638029, 910194.86638414137996733 7012279.44118932634592056))"
134,service,27169371,868.43,,"MultiLineString ((910471.48418681381735951 7010925.69961403869092464, 910490.69793092482723296 7010949.71907924301922321, 910550.67687256401404738 7011024.69220320321619511, 910558.21320209093391895 7011028.33043166343122721, 910569.41194286465179175 7011028.73880435060709715, 910791.77262572408653796 7010963.38087845221161842, 910786.54060965683311224 7010899.02584145031869411, 910714.50576716451905668 7010955.75180018972605467, 910702.99533181649167091 7010959.03731475025415421, 910612.59277334332000464 7010985.61847669817507267, 910578.50674526230432093 7011012.38535086531192064, 910564.50275332061573863 7010994.4355716435238719, 910547.30389199312776327 7010972.71769219823181629, 910531.44086455495562404 7010952.48484920058399439, 910513.96370450058020651 7010930.63714888971298933, 910576.9148765440331772 7010880.68651444371789694))"
193,service,36878140,125.95,,"MultiLineString ((909766.5869072126224637 7012469.90496428124606609, 909771.56288845115341246 7012458.18998331297188997, 909780.95825347397476435 7012438.80739017575979233, 909791.06606323795858771 7012417.75393724255263805, 909804.52458967512939125 7012395.25242469739168882, 909815.57861511071678251 7012376.50121276918798685, 909824.62888971227221191 7012358.28844421450048685))"
183,service,34714471,864.4,,"MultiLineString ((910219.44572770874947309 7012289.96772614866495132, 910194.86638414137996733 7012279.44118932634592056, 910168.1942341475514695 7012268.04209810867905617, 910147.2439059802563861 7012249.30975072085857391, 910141.4998202552087605 7012234.23479153215885162, 910132.21577472309581935 7012228.14540723618119955, 910113.94824628403875977 7012218.51008001156151295, 910086.56365154893137515 7012216.52360743936151266, 910059.41282774426508695 7012220.4222923843190074, 910027.88714795175474137 7012225.30493383575230837, 910000.88103948521893471 7012229.0551015455275774, 909955.75211791775655001 7012235.68287750985473394, 909949.5850181276910007 7012234.38331316038966179, 909945.36600942653603852 7012225.95471524354070425, 909946.3456209454452619 7012217.19195329397916794, 909949.60728202585596591 7012211.56671076733618975, 909975.56698727887123823 7012171.65173755306750536, 909991.74170929123647511 7012160.62410112842917442, 910019.76082512375432998 7012152.65970653295516968, 910049.91727517975959927 7012135.61704273708164692, 910061.7616690001450479 7012131.90404892805963755, 910077.92525906313676387 7012129.93616290297359228, 910106.93511836393736303 7012126.65016563702374697, 910155.67079143330920488 7012124.55232627876102924, 910188.82173579151276499 7012138.66169895511120558, 910215.79444841085933149 7012149.76356501877307892, 910241.82094535825308412 7012160.47558087948709726, 910267.06820587010588497 7012170.87200518604367971, 910293.29507790110073984 7012181.67687481921166182, 910253.96590180369094014 7012279.18127501476556063, 910228.02846044895704836 7012269.30453737173229456, 910223.01908336335327476 7012283.0242946557700634, 910219.44572770874947309 7012289.96772614866495132))"
212,service,61960186,73.1,,"MultiLineString ((910019.76082512375432998 7012152.65970653295516968, 910027.88714795175474137 7012225.30493383575230837))"
214,service,61960188,69.04,,"MultiLineString ((909991.74170929123647511 7012160.62410112842917442, 910000.88103948521893471 7012229.0551015455275774))"
234,service,65085665,141.89,,"MultiLineString ((909650.22464348643552512 7012749.4729629922658205, 909626.02378618810325861 7012788.29540705308318138, 909645.37111368787009269 7012799.99230674933642149, 909689.13080551859457046 7012826.57960930559784174, 909677.56471042521297932 7012845.68464614450931549))"
233,service,65085664,41.45,,"MultiLineString ((909645.12621080805547535 7012437.22930755652487278, 909604.71723565016873181 7012446.45645386353135109))"
232,service,65085660,401.14,,"MultiLineString ((909299.95786570536438376 7012644.05362175032496452, 909547.77731610951013863 7012795.12787971459329128, 909496.03601678879931569 7012882.3538198983296752, 909487.0747977796709165 7012885.45446156244724989))"
231,service,64861032,51.49,,"MultiLineString ((909854.86326341168023646 7012755.58131205197423697, 909878.25148842751514167 7012751.55240044184029102, 909901.20556742895860225 7012767.1667650667950511))"
230,service,64860916,46.15,,"MultiLineString ((909904.40043681452516466 7012713.52848707791417837, 909878.25148842751514167 7012751.55240044184029102))"
457,service,841279794,78.09,,"MultiLineString ((910309.98186957079451531 7010848.05449644476175308, 910326.17885548120830208 7010866.0781940808519721, 910347.67464915348682553 7010892.69617017358541489, 910354.18683936481829733 7010900.32518808171153069, 910360.62110593286342919 7010907.47159833740442991))"
228,service,64733081,41.56,,"MultiLineString ((909315.17524009686894715 7012816.33086206018924713, 909336.99386029224842787 7012780.96164535731077194))"
227,service,64733080,42.52,,"MultiLineString ((909339.57647247868590057 7012830.86849113646894693, 909361.43962047051172704 7012794.40378586389124393))"
213,service,61960187,92.13,,"MultiLineString ((910113.94824628403875977 7012218.51008001156151295, 910106.93511836393736303 7012126.65016563702374697))"
226,service,64733079,25.94,,"MultiLineString ((909364.58996206009760499 7012846.48301116470247507, 909377.32491180661600083 7012823.88745522033423185))"
224,service,64733077,40.09,,"MultiLineString ((909264.11298966989852488 7012786.29022596590220928, 909284.29521335079334676 7012751.645232486538589))"
223,service,64732413,101.02,,"MultiLineString ((910006.31343063584063202 7012596.24590880237519741, 909952.95799869881011546 7012682.0215049022808671))"
222,service,64732411,92.59,,"MultiLineString ((910046.52203071035910398 7012631.74426863249391317, 909996.36146815912798047 7012709.57386197056621313))"
221,service,64731802,28.9,,"MultiLineString ((909780.95825347397476435 7012438.80739017575979233, 909761.97828029375523329 7012425.88568760175257921, 909756.87984761537518352 7012422.84092165529727936))"
220,service,64731801,43.22,,"MultiLineString ((909711.78432189510203898 7012406.37321379594504833, 909723.6509796135360375 7012389.55279422830790281, 909729.4952528802677989 7012381.95948178879916668, 909738.04458977305330336 7012372.10118230246007442))"
219,service,64731800,59.2,,"MultiLineString ((909738.04458977305330336 7012372.10118230246007442, 909753.38441560452338308 7012361.57453699223697186, 909781.57051067345310003 7012332.3524939613416791))"
218,service,64731799,72.55,,"MultiLineString ((909761.97828029375523329 7012425.88568760175257921, 909767.41067144449334592 7012403.58837367035448551, 909769.83743634389247745 7012391.44648207258433104, 909738.04458977305330336 7012372.10118230246007442))"
217,service,63164139,113.42,,"MultiLineString ((909536.3002766085555777 7011533.42918627522885799, 909530.21110046224202961 7011511.6541475523263216, 909508.83775822981260717 7011428.7313349936157465, 909508.27002882689703256 7011423.5892951088026166))"
225,service,64733078,39.6,,"MultiLineString ((909290.06156297388952225 7012801.19913071487098932, 909310.17699496017303318 7012767.09249929152429104))"
182,service,34710670,33.33,,"MultiLineString ((910276.80866131442598999 7011445.8096140269190073, 910280.69371154299005866 7011478.90816550329327583))"
184,service,34714472,105.89,,"MultiLineString ((910228.02846044895704836 7012269.30453737173229456, 910267.06820587010588497 7012170.87200518604367971))"
180,service,34710246,222.03,,"MultiLineString ((909928.95751648372970521 7012423.41645659413188696, 909979.45203750755172223 7012340.0200209328904748, 909956.64267384400591254 7012325.68750677816569805, 909904.4227007128065452 7012408.13694638293236494))"
156,service,30018170,47.61,,"MultiLineString ((909808.92170956125482917 7011341.09435058943927288, 909791.90095941908657551 7011335.7110468028113246, 909777.11773104162421077 7011340.18475762289017439, 909763.68146850285120308 7011345.12254924792796373))"
155,service,30018169,259.39,,"MultiLineString ((909628.63979422161355615 7011429.715191381983459, 909640.71795897267293185 7011427.15345236659049988, 909681.01561463985126466 7011415.05017482489347458, 909687.7504438329488039 7011405.69427962973713875, 909759.75189047784078866 7011384.4393601231276989, 909772.19740954856388271 7011389.45143210049718618, 909795.4854470225982368 7011356.76164160668849945, 909808.92170956125482917 7011341.09435058943927288, 909827.73470350541174412 7011330.32774665020406246, 909835.79423463891725987 7011323.16239416319876909, 909843.85376577207352966 7011314.66050759516656399))"
154,service,30018168,94.85,,"MultiLineString ((909646.95185045711696148 7011502.31670245155692101, 909630.86618403729517013 7011437.53035679459571838, 909628.63979422161355615 7011429.715191381983459, 909623.74173662671819329 7011410.35366256628185511))"
153,service,30018167,95.05,,"MultiLineString ((909596.50185722950845957 7011418.00173928309231997, 909622.42816663533449173 7011509.44508897233754396))"
152,service,30018166,116.7,,"MultiLineString ((909568.07085928076412529 7011403.72657290566712618, 909573.91513254749588668 7011424.92585389502346516, 909599.19578890665434301 7011516.20221125148236752))"
151,service,30018165,274.82,,"MultiLineString ((909427.08472419111058116 7011446.51502199005335569, 909508.27002882689703256 7011423.5892951088026166, 909568.07085928076412529 7011403.72657290566712618, 909617.95312310557346791 7011387.89212048053741455, 909623.74173662671819329 7011410.35366256628185511, 909596.50185722950845957 7011418.00173928309231997, 909573.91513254749588668 7011424.92585389502346516))"
150,service,30018072,50.95,,"MultiLineString ((909794.36112016544211656 7011542.22832366079092026, 909744.17829371604602784 7011551.04603437706828117))"
149,service,30018027,74.76,,"MultiLineString ((908993.53983534791041166 7011695.71357381623238325, 909052.02709581051021814 7011742.27209320478141308))"
148,service,30018026,374.11,,"MultiLineString ((909006.04101416387129575 7011937.45698027033358812, 908992.54909187962766737 7011927.2279408285394311, 908989.12045156327076256 7011924.57321948930621147, 908918.44370685878675431 7011869.60397845786064863, 908944.98227346374187618 7011808.86164444126188755, 908969.50595728552434593 7011751.72120390366762877, 908979.65829484583809972 7011728.07060212176293135, 908993.53983534791041166 7011695.71357381623238325, 909003.32481858844403177 7011670.48520743101835251, 909013.37696860707364976 7011644.53293151874095201, 909015.92618494643829763 7011637.9613385796546936, 909022.14894448174163699 7011627.75124730821698904))"
146,service,28540019,383.34,,"MultiLineString ((909838.93344427912961692 7012609.94766284432262182, 909888.23684675141703337 7012528.55439099483191967, 909933.18765713379252702 7012460.8077509431168437, 909922.04457610554527491 7012454.43970777839422226, 909905.30212469003163278 7012445.5281690452247858, 909864.08051724929828197 7012513.14471824374049902, 909814.47655215195845813 7012595.20621026773005724))"
145,service,28479231,99.19,,"MultiLineString ((909525.61360549239907414 7011799.98795591201633215, 909501.45727599016390741 7011896.18817737139761448))"
143,service,27370943,33.65,,"MultiLineString ((909462.43979446729645133 7012871.28806664701551199, 909445.27432898688130081 7012900.23358453717082739))"
142,service,27370942,83.33,,"MultiLineString ((909443.8494395047891885 7012861.41059518419206142, 909462.43979446729645133 7012871.28806664701551199, 909487.0747977796709165 7012885.45446156244724989, 909470.18763102637603879 7012914.80850025080144405))"
141,service,27335189,61.52,,"MultiLineString ((909891.83246630406938493 7011813.79972643312066793, 909887.75817294116131961 7011852.78469170350581408, 909879.45373892807401717 7011873.50249370001256466))"
140,service,27192605,30.09,,"MultiLineString ((910513.96370450058020651 7010930.63714888971298933, 910490.69793092482723296 7010949.71907924301922321))"
139,service,27192592,25.81,,"MultiLineString ((910578.50674526230432093 7011012.38535086531192064, 910558.21320209093391895 7011028.33043166343122721))"
138,service,27169378,32.18,,"MultiLineString ((910786.54060965683311224 7010899.02584145031869411, 910798.48519101901911199 7010883.34088811185210943, 910804.85266589233651757 7010872.63058859575539827))"
137,service,27169375,83.88,,"MultiLineString ((910471.48418681381735951 7010925.69961403869092464, 910460.15186265099328011 7010911.53670209832489491, 910439.14587473834399134 7010885.27134224306792021, 910428.93787743244320154 7010872.51921640895307064, 910419.05270665010903031 7010860.23116103280335665))"
136,service,27169374,165.41,,"MultiLineString ((910568.1985604150686413 7010781.80708469916135073, 910439.14587473834399134 7010885.27134224306792021))"
181,service,34710669,263.56,,"MultiLineString ((910141.84491067670751363 7011454.4230208108201623, 910148.56860792078077793 7011493.294847397133708, 910160.52432123187463731 7011511.72840163111686707, 910174.2277505483943969 7011516.46210068464279175, 910185.17045649338979274 7011516.70342659298330545, 910256.35927085566800088 7011502.9292979184538126, 910263.17202369240112603 7011490.26900117751210928, 910255.31286764214746654 7011451.49000624939799309, 910276.80866131442598999 7011445.8096140269190073, 910304.03740876261144876 7011439.25674828886985779))"
158,service,30018696,165.12,,"MultiLineString ((910422.12512459605932236 7010716.84097862150520086, 910420.25495715078432113 7010697.20275706704705954, 910418.96365105744916946 7010683.63422204460948706, 910427.21242532518226653 7010588.98922829329967499, 910428.91561353439465165 7010578.29788564704358578, 910403.06722777220420539 7010576.25613781530410051))"
157,service,30018171,114.69,,"MultiLineString ((909772.19740954856388271 7011389.45143210049718618, 909754.87609678111039102 7011410.65067511890083551, 909738.11138146789744496 7011442.8951659956946969, 909723.13890995597466826 7011484.69996206182986498, 909726.67886976315639913 7011490.23187423776835203))"
160,service,30018698,84.15,,"MultiLineString ((910420.25495715078432113 7010697.20275706704705954, 910475.53621627867687494 7010703.79213603399693966, 910486.74608900141902268 7010695.90344354789704084, 910501.45139373536221683 7010697.29556518234312534))"
179,service,34710221,80.33,,"MultiLineString ((909913.11675294383894652 7012543.51851136423647404, 909935.89272076019551605 7012557.01594925113022327, 909960.48319627635646611 7012569.2323570279404521, 909983.50406697229482234 7012582.1542920209467411))"
178,service,34710218,181.76,,"MultiLineString ((909931.95201078592799604 7012669.11797420494258404, 909983.50406697229482234 7012582.1542920209467411, 910000.66953245270997286 7012592.29134189337491989, 910006.31343063584063202 7012596.24590880237519741, 910024.68114661681465805 7012615.57318657170981169, 910046.52203071035910398 7012631.74426863249391317))"
177,service,34710217,96.47,,"MultiLineString ((909885.75442210678011179 7012639.43064979743212461, 909935.89272076019551605 7012557.01594925113022327))"
175,service,34710212,23.64,,"MultiLineString ((910232.38105253875255585 7012435.16851778887212276, 910210.58469624153804034 7012426.01564714778214693))"
174,service,34710211,93.18,,"MultiLineString ((910232.38105253875255585 7012435.16851778887212276, 910259.47621659794822335 7012364.97202417347580194, 910276.25206386065110564 7012371.3214303245767951))"
173,service,34710210,36.82,,"MultiLineString ((910244.73751601693220437 7012457.89293171837925911, 910226.15829300344921649 7012450.98648533876985312, 910232.38105253875255585 7012435.16851778887212276))"
13,service,11692149,257.93,,"MultiLineString ((909584.46822027477901429 7012789.65076121781021357, 909594.10848817753139883 7012795.10931320022791624, 909600.10860873130150139 7012798.71121690142899752, 909633.68256715452298522 7012818.85591450333595276, 909677.56471042521297932 7012845.68464614450931549, 909696.84524623048491776 7012857.58586327731609344, 909749.23219859797973186 7012889.65054142940789461, 909788.99552070931531489 7012915.40263750683516264, 909796.9548643009038642 7012920.3042715648189187, 909804.92533984186593443 7012917.44498466420918703))"
14,service,11692150,49.32,,"MultiLineString ((909851.44575504446402192 7012223.94967564288526773, 909871.18270076194312423 7012235.1816169461235404, 909893.86961298575624824 7012249.08696786034852266))"
169,service,32242881,261.88,,"MultiLineString ((909731.39881617284845561 7012572.18434894923120737, 909725.76604993862565607 7012581.82010378036648035, 909689.64287517627235502 7012643.5152031946927309, 909685.06764410459436476 7012650.86740457732230425, 909631.30033005157019943 7012738.44452700670808554, 909617.32973395683802664 7012761.09553999360650778, 909594.10848817753139883 7012795.10931320022791624))"
159,service,30018697,58.48,,"MultiLineString ((910387.83872143155895174 7010557.95467603858560324, 910417.17140725580975413 7010559.69943833071738482, 910429.66145412274636328 7010565.2678311774507165, 910432.96764299925416708 7010574.73410794697701931, 910428.91561353439465165 7010578.29788564704358578))"
168,service,32242879,81.83,,"MultiLineString ((909931.95201078592799604 7012669.11797420494258404, 909921.86646492010913789 7012662.50840397551655769, 909907.86247297842055559 7012653.78229438047856092, 909885.75442210678011179 7012639.43064979743212461, 909863.17882937379181385 7012624.78197325393557549))"
166,service,31695548,93.52,,"MultiLineString ((910236.27723471669014543 7013424.91020794864743948, 910183.55632387695368379 7013347.66779774706810713))"
165,service,31548193,230.34,,"MultiLineString ((909946.65731551975477487 7013244.00446086935698986, 910057.95454241498373449 7013315.63841214589774609, 910099.32086519373115152 7013342.48738404270261526, 910144.22714777966029942 7013361.24086897354573011))"
23,service,15802169,152.01,,"MultiLineString ((909853.18233910063281655 7011190.04765185713768005, 909706.19608345732558519 7011228.80681190919131041))"
